Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Golden State Warriors,C,Andris Biedrins,New York Knicks,L,02/27/2013,7:57,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,1,0,-6
Golden State Warriors,G,Stephen Curry,New York Knicks,L,02/27/2013,48:00,18,28,0.643,11,13,0.846,7,7,1.0,0,6,6,7,3,0,4,3,54,-4
Golden State Warriors,G,Klay Thompson,New York Knicks,L,02/27/2013,35:56,3,13,0.231,0,6,0.0,0,0,0.0,1,3,4,0,1,1,0,5,6,-5
Golden State Warriors,F,Harrison Barnes,Boston Celtics,L,03/01/2013,39:18,7,17,0.412,0,2,0.0,2,3,0.667,3,3,6,0,3,0,2,2,16,-6
Golden State Warriors,F,David Lee,Boston Celtics,L,03/01/2013,38:32,4,13,0.308,0,0,0.0,2,4,0.5,5,14,19,4,1,0,0,3,10,-2
Golden State Warriors,C,Andris Biedrins,Boston Celtics,L,03/01/2013,11:12,0,0,0.0,0,0,0.0,0,0,0.0,1,4,5,1,1,0,0,1,0,4
Golden State Warriors,G,Klay Thompson,Boston Celtics,L,03/01/2013,40:50,7,19,0.368,1,7,0.143,0,0,0.0,0,9,9,4,0,1,2,5,15,2
Golden State Warriors,G,Stephen Curry,Boston Celtics,L,03/01/2013,42:03,6,22,0.273,3,11,0.273,10,10,1.0,0,1,1,6,1,0,4,2,25,7
Golden State Warriors,F,Harrison Barnes,Philadelphia 76ers,L,03/02/2013,28:14,2,7,0.286,0,1,0.0,1,1,1.0,0,3,3,1,2,0,2,1,5,3
Golden State Warriors,F,David Lee,Philadelphia 76ers,L,03/02/2013,40:01,6,14,0.429,0,0,0.0,1,2,0.5,5,11,16,7,0,1,3,1,13,0
Golden State Warriors,C,Festus Ezeli,Philadelphia 76ers,L,03/02/2013,20:05,1,4,0.25,0,0,0.0,0,0,0.0,2,2,4,1,2,1,0,1,2,6
Golden State Warriors,G,Klay Thompson,Philadelphia 76ers,L,03/02/2013,37:46,11,18,0.611,7,12,0.583,0,0,0.0,1,2,3,3,3,0,4,4,29,-6
Golden State Warriors,G,Stephen Curry,Philadelphia 76ers,L,03/02/2013,41:55,11,20,0.55,3,9,0.333,5,7,0.714,0,3,3,8,3,0,4,2,30,2
Golden State Warriors,F,Harrison Barnes,Toronto Raptors,W,03/04/2013,22:22,4,6,0.667,1,2,0.5,3,3,1.0,0,2,2,1,1,2,1,1,12,-7
Golden State Warriors,F,David Lee,Toronto Raptors,W,03/04/2013,35:58,12,21,0.571,0,0,0.0,5,5,1.0,2,9,11,5,0,0,2,4,29,7
Golden State Warriors,C,Andrew Bogut,Toronto Raptors,W,03/04/2013,29:54,2,4,0.5,0,0,0.0,0,0,0.0,1,7,8,1,0,1,2,5,4,2
Golden State Warriors,G,Klay Thompson,Toronto Raptors,W,03/04/2013,27:58,8,11,0.727,4,5,0.8,2,2,1.0,0,1,1,4,0,1,2,6,22,9
Golden State Warriors,G,Stephen Curry,Toronto Raptors,W,03/04/2013,41:56,8,16,0.5,2,5,0.4,8,8,1.0,2,3,5,12,0,0,6,5,26,1
Golden State Warriors,F,Harrison Barnes,Sacramento Kings,W,03/06/2013,25:32,5,11,0.455,0,2,0.0,4,6,0.667,1,3,4,1,0,0,1,1,14,10
Golden State Warriors,F,David Lee,Sacramento Kings,W,03/06/2013,40:06,8,14,0.571,0,0,0.0,1,1,1.0,0,10,10,3,1,0,2,0,17,10
Golden State Warriors,C,Andrew Bogut,Sacramento Kings,W,03/06/2013,27:54,0,2,0.0,0,0,0.0,2,2,1.0,1,7,8,1,2,2,0,4,2,9
Golden State Warriors,G,Klay Thompson,Sacramento Kings,W,03/06/2013,37:16,6,17,0.353,4,10,0.4,4,4,1.0,0,5,5,2,0,0,2,1,20,9
Golden State Warriors,G,Stephen Curry,Sacramento Kings,W,03/06/2013,34:15,3,11,0.273,2,5,0.4,5,5,1.0,1,4,5,8,2,0,6,4,13,-2
Golden State Warriors,F,Harrison Barnes,Houston Rockets,L,03/08/2013,23:20,2,10,0.2,0,2,0.0,2,2,1.0,1,2,3,0,1,0,3,0,6,-9
Golden State Warriors,F,David Lee,Houston Rockets,L,03/08/2013,25:29,7,12,0.583,0,0,0.0,2,2,1.0,2,3,5,0,0,0,3,5,16,-2
Golden State Warriors,C,Andrew Bogut,Houston Rockets,L,03/08/2013,27:46,1,5,0.2,1,1,1.0,0,2,0.0,3,8,11,2,4,1,2,3,3,-14
Golden State Warriors,G,Klay Thompson,Houston Rockets,L,03/08/2013,43:00,9,20,0.45,4,6,0.667,0,0,0.0,0,5,5,3,0,2,2,3,22,-11
Golden State Warriors,G,Stephen Curry,Houston Rockets,L,03/08/2013,42:55,8,21,0.381,3,8,0.375,5,7,0.714,1,4,5,8,1,0,1,5,24,-9
Golden State Warriors,F,Harrison Barnes,Milwaukee Bucks,L,03/09/2013,21:43,3,6,0.5,1,1,1.0,3,6,0.5,1,4,5,1,1,0,1,1,10,0
Golden State Warriors,F,Carl Landry,Milwaukee Bucks,L,03/09/2013,29:09,7,10,0.7,0,0,0.0,4,4,1.0,3,7,10,0,0,0,2,1,18,4
Golden State Warriors,C,Andrew Bogut,Milwaukee Bucks,L,03/09/2013,29:27,2,5,0.4,0,0,0.0,0,0,0.0,2,7,9,4,0,1,3,4,4,-2
Golden State Warriors,G,Klay Thompson,Milwaukee Bucks,L,03/09/2013,39:07,7,17,0.412,2,5,0.4,2,2,1.0,0,3,3,2,1,0,1,2,18,-10
Golden State Warriors,G,Stephen Curry,Milwaukee Bucks,L,03/09/2013,39:14,7,18,0.389,2,6,0.333,0,0,0.0,1,1,2,10,0,0,4,4,16,-12
Golden State Warriors,F,Harrison Barnes,New York Knicks,W,03/11/2013,16:08,2,5,0.4,0,0,0.0,1,2,0.5,1,0,1,1,0,0,0,2,5,14
Golden State Warriors,F,David Lee,New York Knicks,W,03/11/2013,38:14,7,15,0.467,0,0,0.0,7,8,0.875,3,7,10,8,0,0,4,5,21,31
Golden State Warriors,C,Andrew Bogut,New York Knicks,W,03/11/2013,22:45,1,4,0.25,0,0,0.0,2,2,1.0,2,9,11,1,2,1,0,5,4,35
Golden State Warriors,G,Klay Thompson,New York Knicks,W,03/11/2013,34:36,9,18,0.5,4,7,0.571,1,2,0.5,1,4,5,1,3,1,0,4,23,26
Golden State Warriors,G,Stephen Curry,New York Knicks,W,03/11/2013,36:56,9,18,0.5,6,10,0.6,2,2,1.0,1,5,6,3,1,0,2,1,26,26
Golden State Warriors,F,Harrison Barnes,Detroit Pistons,W,03/13/2013,18:52,6,7,0.857,0,1,0.0,1,2,0.5,0,2,2,0,0,1,1,3,13,13
Golden State Warriors,F,David Lee,Detroit Pistons,W,03/13/2013,36:50,9,13,0.692,0,0,0.0,2,5,0.4,4,11,15,5,0,0,1,1,20,23
Golden State Warriors,C,Andrew Bogut,Detroit Pistons,W,03/13/2013,32:12,2,5,0.4,0,0,0.0,3,6,0.5,4,6,10,4,2,3,0,2,7,16
Golden State Warriors,G,Klay Thompson,Detroit Pistons,W,03/13/2013,42:32,4,15,0.267,1,6,0.167,1,2,0.5,0,3,3,1,1,1,1,2,10,20
Golden State Warriors,G,Stephen Curry,Detroit Pistons,W,03/13/2013,42:54,11,17,0.647,5,7,0.714,4,4,1.0,1,1,2,8,1,0,4,0,31,15
Golden State Warriors,F,Harrison Barnes,Chicago Bulls,L,03/15/2013,24:35,5,9,0.556,0,1,0.0,2,2,1.0,2,2,4,1,2,0,2,1,12,-3
Golden State Warriors,F,David Lee,Chicago Bulls,L,03/15/2013,24:02,7,12,0.583,0,0,0.0,1,2,0.5,2,6,8,1,2,1,2,2,15,-30
Golden State Warriors,C,Andrew Bogut,Chicago Bulls,L,03/15/2013,17:19,0,1,0.0,0,0,0.0,1,2,0.5,1,3,4,2,1,2,1,3,1,-25
Golden State Warriors,G,Klay Thompson,Chicago Bulls,L,03/15/2013,31:59,3,9,0.333,0,4,0.0,1,2,0.5,0,1,1,3,1,0,2,0,7,-34
Golden State Warriors,G,Stephen Curry,Chicago Bulls,L,03/15/2013,29:48,2,13,0.154,0,5,0.0,4,4,1.0,0,0,0,4,0,0,1,2,8,-32
Golden State Warriors,F,Harrison Barnes,Houston Rockets,W,03/17/2013,17:46,4,10,0.4,1,2,0.5,0,0,0.0,1,4,5,0,0,0,0,0,9,6
Golden State Warriors,F,David Lee,Houston Rockets,W,03/17/2013,35:13,4,13,0.308,0,0,0.0,2,3,0.667,1,9,10,4,1,0,2,2,10,23
Golden State Warriors,C,Andrew Bogut,Houston Rockets,W,03/17/2013,32:55,4,8,0.5,0,0,0.0,4,4,1.0,2,10,12,0,0,3,0,2,12,26
Golden State Warriors,G,Klay Thompson,Houston Rockets,W,03/17/2013,42:09,10,18,0.556,6,9,0.667,0,0,0.0,0,4,4,0,1,0,4,3,26,19
