Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chicago Bulls,G,Richard Hamilton,Minnesota Timberwolves,W,11/10/2012,24:25,5,10,0.5,2,3,0.667,0,0,0.0,0,1,1,2,0,0,1,0,12,5
Chicago Bulls,G,Kirk Hinrich,Minnesota Timberwolves,W,11/10/2012,10:47,0,4,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,1,0,4
Chicago Bulls,F,Luol Deng,Boston Celtics,L,11/12/2012,45:25,11,20,0.55,1,3,0.333,3,5,0.6,2,9,11,3,1,0,3,1,26,2
Chicago Bulls,F,Carlos Boozer,Boston Celtics,L,11/12/2012,27:01,7,14,0.5,0,0,0.0,1,3,0.333,0,4,4,1,1,0,1,2,15,-17
Chicago Bulls,C,Joakim Noah,Boston Celtics,L,11/12/2012,41:52,6,10,0.6,0,0,0.0,5,5,1.0,1,10,11,3,0,1,1,3,17,-9
Chicago Bulls,G,Richard Hamilton,Boston Celtics,L,11/12/2012,21:09,3,8,0.375,0,0,0.0,2,2,1.0,0,2,2,4,0,0,1,1,8,-8
Chicago Bulls,G,Nate Robinson,Boston Celtics,L,11/12/2012,29:52,3,7,0.429,1,2,0.5,4,4,1.0,2,0,2,7,2,0,4,1,11,-15
Chicago Bulls,F,Luol Deng,Phoenix Suns,W,11/14/2012,45:33,8,14,0.571,2,4,0.5,3,3,1.0,2,3,5,2,0,1,2,1,21,0
Chicago Bulls,F,Carlos Boozer,Phoenix Suns,W,11/14/2012,39:35,11,20,0.55,0,0,0.0,6,6,1.0,4,10,14,3,1,0,1,3,28,11
Chicago Bulls,C,Joakim Noah,Phoenix Suns,W,11/14/2012,42:29,9,19,0.474,0,0,0.0,3,6,0.5,6,6,12,5,1,2,4,4,21,11
Chicago Bulls,G,Richard Hamilton,Phoenix Suns,W,11/14/2012,36:57,5,11,0.455,1,2,0.5,4,6,0.667,1,1,2,5,0,0,1,2,15,17
Chicago Bulls,G,Kirk Hinrich,Phoenix Suns,W,11/14/2012,27:14,1,3,0.333,0,1,0.0,1,2,0.5,1,4,5,7,2,0,4,5,3,4
Chicago Bulls,F,Luol Deng,Los Angeles Clippers,L,11/17/2012,32:36,5,16,0.313,0,1,0.0,4,6,0.667,3,5,8,1,1,0,2,2,14,-15
