Team,Position,Name,Opponent,Win/Loss,Date,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Toronto Raptors,G,DeMar DeRozan,Cleveland Cavaliers,L,02/27/2013,43:42,10,19,0.526,0,2,0.0,14,15,0.933,0,5,5,2,0,0,3,2,34,-3
Toronto Raptors,G,Kyle Lowry,Cleveland Cavaliers,L,02/27/2013,33:41,4,12,0.333,1,6,0.167,2,5,0.4,1,5,6,8,1,0,0,4,11,12
Toronto Raptors,F,Rudy Gay,Indiana Pacers,L,03/01/2013,32:01,7,16,0.438,0,1,0.0,7,7,1.0,1,4,5,2,1,0,4,2,21,-9
Toronto Raptors,F,Amir Johnson,Indiana Pacers,L,03/01/2013,18:18,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,5,2,-7
Toronto Raptors,C,Jonas Valanciunas,Indiana Pacers,L,03/01/2013,25:46,1,3,0.333,0,0,0.0,2,2,1.0,3,6,9,0,0,1,1,3,4,-5
Toronto Raptors,G,DeMar DeRozan,Indiana Pacers,L,03/01/2013,33:45,2,10,0.2,0,0,0.0,5,10,0.5,1,2,3,3,1,0,0,1,9,-12
Toronto Raptors,G,Kyle Lowry,Indiana Pacers,L,03/01/2013,24:40,2,5,0.4,1,1,1.0,0,0,0.0,1,3,4,2,1,1,2,2,5,-1
Toronto Raptors,F,Landry Fields,Milwaukee Bucks,L,03/02/2013,47:37,7,13,0.538,0,2,0.0,1,1,1.0,2,5,7,4,4,0,0,5,15,0
Toronto Raptors,F,Amir Johnson,Milwaukee Bucks,L,03/02/2013,39:24,9,11,0.818,0,0,0.0,1,2,0.5,4,5,9,1,0,0,2,6,19,-6
Toronto Raptors,C,Andrea Bargnani,Milwaukee Bucks,L,03/02/2013,33:00,4,14,0.286,1,3,0.333,2,2,1.0,1,6,7,3,0,2,2,2,11,-7
Toronto Raptors,G,DeMar DeRozan,Milwaukee Bucks,L,03/02/2013,46:13,6,21,0.286,0,0,0.0,6,8,0.75,0,3,3,9,0,1,2,6,18,-5
Toronto Raptors,G,Kyle Lowry,Milwaukee Bucks,L,03/02/2013,36:01,4,7,0.571,2,4,0.5,0,0,0.0,2,8,10,10,5,0,6,5,10,-12
Toronto Raptors,F,Rudy Gay,Golden State Warriors,L,03/04/2013,35:50,10,22,0.455,1,6,0.167,5,5,1.0,0,5,5,1,4,1,6,4,26,9
Toronto Raptors,F,Andrea Bargnani,Golden State Warriors,L,03/04/2013,36:28,8,18,0.444,5,7,0.714,5,6,0.833,3,4,7,0,0,1,0,2,26,8
Toronto Raptors,C,Jonas Valanciunas,Golden State Warriors,L,03/04/2013,15:59,1,7,0.143,0,0,0.0,1,2,0.5,2,3,5,0,0,0,0,4,3,9
Toronto Raptors,G,DeMar DeRozan,Golden State Warriors,L,03/04/2013,39:27,6,13,0.462,0,2,0.0,3,3,1.0,0,1,1,4,0,0,3,3,15,-6
Toronto Raptors,G,Kyle Lowry,Golden State Warriors,L,03/04/2013,32:47,2,9,0.222,1,5,0.2,6,7,0.857,2,9,11,9,2,1,2,5,11,9
Toronto Raptors,F,Rudy Gay,Phoenix Suns,W,03/06/2013,22:45,2,7,0.286,0,2,0.0,1,1,1.0,0,5,5,2,0,2,2,2,5,11
Toronto Raptors,F,Andrea Bargnani,Phoenix Suns,W,03/06/2013,24:00,4,10,0.4,1,2,0.5,0,0,0.0,0,5,5,1,1,0,0,1,9,7
Toronto Raptors,C,Jonas Valanciunas,Phoenix Suns,W,03/06/2013,19:58,3,5,0.6,0,0,0.0,4,5,0.8,0,3,3,0,1,2,2,3,10,2
Toronto Raptors,G,DeMar DeRozan,Phoenix Suns,W,03/06/2013,30:13,7,13,0.538,0,1,0.0,1,2,0.5,2,4,6,4,1,0,5,1,15,17
Toronto Raptors,G,Kyle Lowry,Phoenix Suns,W,03/06/2013,21:22,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,4,2,0,0,2,5,5
Toronto Raptors,F,Rudy Gay,Los Angeles Lakers,L,03/08/2013,41:12,7,26,0.269,2,7,0.286,1,2,0.5,0,7,7,4,3,2,6,4,17,-2
Toronto Raptors,F,Andrea Bargnani,Los Angeles Lakers,L,03/08/2013,8:54,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,5
Toronto Raptors,C,Jonas Valanciunas,Los Angeles Lakers,L,03/08/2013,16:32,6,8,0.75,0,0,0.0,0,0,0.0,2,4,6,0,0,1,1,4,12,4
Toronto Raptors,G,DeMar DeRozan,Los Angeles Lakers,L,03/08/2013,44:00,12,18,0.667,0,0,0.0,4,4,1.0,0,5,5,5,1,0,0,1,28,0
Toronto Raptors,G,Kyle Lowry,Los Angeles Lakers,L,03/08/2013,34:49,5,8,0.625,3,5,0.6,2,3,0.667,0,4,4,10,0,1,3,4,15,2
Toronto Raptors,F,Terrence Ross,Cleveland Cavaliers,W,03/10/2013,28:24,4,11,0.364,3,7,0.429,3,4,0.75,1,4,5,3,1,0,0,1,14,0
Toronto Raptors,F,Amir Johnson,Cleveland Cavaliers,W,03/10/2013,39:14,8,19,0.421,0,0,0.0,1,1,1.0,6,10,16,2,1,3,4,5,17,6
Toronto Raptors,C,Jonas Valanciunas,Cleveland Cavaliers,W,03/10/2013,32:57,3,7,0.429,0,0,0.0,5,5,1.0,0,7,7,1,0,2,0,3,11,6
Toronto Raptors,G,DeMar DeRozan,Cleveland Cavaliers,W,03/10/2013,40:12,3,13,0.231,0,1,0.0,7,8,0.875,0,3,3,6,1,0,4,2,13,-2
Toronto Raptors,G,Kyle Lowry,Cleveland Cavaliers,W,03/10/2013,32:19,4,10,0.4,2,7,0.286,5,6,0.833,2,7,9,5,3,0,1,5,15,16
Toronto Raptors,F,Amir Johnson,Boston Celtics,L,03/13/2013,28:51,3,6,0.5,0,0,0.0,3,4,0.75,1,4,5,1,3,2,1,2,9,-5
